case_idraw_,case_origin,section,is_control,has_vocals,ref_id,ref_origin,ref_title,ref_link,ref_genre,ref_language,ref_timestamp,sampleA_id,sampleA_origin,sampleA_title,sampleA_link,sampleA_genre,sampleA_language,sampleA_timestamp,sampleB_id,sampleB_origin,sampleB_title,sampleB_link,sampleB_source,sampleB_genre,sampleB_language,sampleB_timestamp,tr_strategy
c_258,ai,AS,0,0,c_ref_258,electronic,fma_89815_electronic,stimuli/ai-gen-samples/fma/selected_samples/89815_electronic.wav,electronic,-,00:00-00:10,c_sA_258,electronic,fma_89815_electronic_rand_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/89815_electronic_rand_noise_eta_0.3.wav,electronic,-,00:00-00:10,c_sB_258,electronic,fma_89815_electronic_inv_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/89815_electronic_inv_noise_eta_0.3.wav,local,electronic,-,00:00-00:10,ai gen
c_259,ai,AS,0,0,c_ref_259,electronic,fma_89817_electronic,stimuli/ai-gen-samples/fma/selected_samples/89817_electronic.wav,electronic,-,00:00-00:10,c_sA_259,electronic,fma_89817_electronic_rand_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/89817_electronic_rand_noise_eta_0.3.wav,electronic,-,00:00-00:10,c_sB_259,electronic,fma_89817_electronic_inv_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/89817_electronic_inv_noise_eta_0.3.wav,local,electronic,-,00:00-00:10,ai gen
c_260,ai,AS,0,0,c_ref_260,electronic,fma_91620_electronic,stimuli/ai-gen-samples/fma/selected_samples/91620_electronic.wav,electronic,-,00:00-00:10,c_sA_260,electronic,fma_91620_electronic_inv_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/91620_electronic_inv_noise_eta_0.3.wav,electronic,-,00:00-00:10,c_sB_260,electronic,fma_91620_electronic_rand_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/91620_electronic_rand_noise_eta_0.3.wav,local,electronic,-,00:00-00:10,ai gen
c_261,ai,AS,0,0,c_ref_261,rock,fma_149411_rock,stimuli/ai-gen-samples/fma/selected_samples/149411_rock.wav,rock,-,00:00-00:10,c_sA_261,rock,fma_149411_rock_rand_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/149411_rock_rand_noise_eta_0.3.wav,rock,-,00:00-00:10,c_sB_261,rock,fma_149411_rock_inv_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/149411_rock_inv_noise_eta_0.3.wav,local,rock,-,00:00-00:10,ai gen
c_262,ai,AS,0,0,c_ref_262,rock,fma_149413_rock,stimuli/ai-gen-samples/fma/selected_samples/149413_rock.wav,rock,-,00:00-00:10,c_sA_262,rock,fma_149413_rock_inv_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/149413_rock_inv_noise_eta_0.3.wav,rock,-,00:00-00:10,c_sB_262,rock,fma_149413_rock_rand_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/149413_rock_rand_noise_eta_0.3.wav,local,rock,-,00:00-00:10,ai gen
c_263,ai,AS,0,0,c_ref_263,rock,fma_149417_rock,stimuli/ai-gen-samples/fma/selected_samples/149417_rock.wav,rock,-,00:00-00:10,c_sA_263,rock,fma_149417_rock_inv_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/149417_rock_inv_noise_eta_0.3.wav,rock,-,00:00-00:10,c_sB_263,rock,fma_149417_rock_rand_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/149417_rock_rand_noise_eta_0.3.wav,local,rock,-,00:00-00:10,ai gen
c_264,ai,AS,0,0,c_ref_264,rock,fma_42779_rock,stimuli/ai-gen-samples/fma/selected_samples/42779_rock.wav,rock,-,00:00-00:10,c_sA_264,rock,fma_42779_rock_rand_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/42779_rock_rand_noise_eta_0.5.wav,rock,-,00:00-00:10,c_sB_264,rock,fma_42779_rock_inv_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/42779_rock_inv_noise_eta_0.5.wav,local,rock,-,00:00-00:10,ai gen
c_265,ai,AS,0,0,c_ref_265,rock,fma_61493_rock,stimuli/ai-gen-samples/fma/selected_samples/61493_rock.wav,rock,-,00:00-00:10,c_sA_265,rock,fma_61493_rock_rand_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/61493_rock_rand_noise_eta_0.3.wav,rock,-,00:00-00:10,c_sB_265,rock,fma_61493_rock_inv_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/61493_rock_inv_noise_eta_0.3.wav,local,rock,-,00:00-00:10,ai gen
c_266,ai,AS,0,0,c_ref_266,rock,fma_67161_rock,stimuli/ai-gen-samples/fma/selected_samples/67161_rock.wav,rock,-,00:00-00:10,c_sA_266,rock,fma_67161_rock_rand_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/67161_rock_rand_noise_eta_0.5.wav,rock,-,00:00-00:10,c_sB_266,rock,fma_67161_rock_inv_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/67161_rock_inv_noise_eta_0.5.wav,local,rock,-,00:00-00:10,ai gen
c_267,ai,AS,0,0,c_ref_267,rock,fma_74912_rock,stimuli/ai-gen-samples/fma/selected_samples/74912_rock.wav,rock,-,00:00-00:10,c_sA_267,rock,fma_74912_rock_rand_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/74912_rock_rand_noise_eta_0.5.wav,rock,-,00:00-00:10,c_sB_267,rock,fma_74912_rock_inv_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/74912_rock_inv_noise_eta_0.5.wav,local,rock,-,00:00-00:10,ai gen
c_268,ai,AS,0,0,c_ref_268,rock,fma_74914_rock,stimuli/ai-gen-samples/fma/selected_samples/74914_rock.wav,rock,-,00:00-00:10,c_sA_268,rock,fma_74914_rock_inv_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/74914_rock_inv_noise_eta_0.5.wav,rock,-,00:00-00:10,c_sB_268,rock,fma_74914_rock_rand_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/74914_rock_rand_noise_eta_0.5.wav,local,rock,-,00:00-00:10,ai gen
c_269,ai,AS,0,0,c_ref_269,rock,fma_75787_rock,stimuli/ai-gen-samples/fma/selected_samples/75787_rock.wav,rock,-,00:00-00:10,c_sA_269,rock,fma_75787_rock_inv_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/75787_rock_inv_noise_eta_0.5.wav,rock,-,00:00-00:10,c_sB_269,rock,fma_75787_rock_rand_noise_eta_0.5,stimuli/ai-gen-samples/sao_gen_samples/raw/75787_rock_rand_noise_eta_0.5.wav,local,rock,-,00:00-00:10,ai gen
c_270,ai,AS,0,0,c_ref_270,rock,fma_97286_rock,stimuli/ai-gen-samples/fma/selected_samples/97286_rock.wav,rock,-,00:00-00:10,c_sA_270,rock,fma_97286_rock_inv_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/97286_rock_inv_noise_eta_0.3.wav,rock,-,00:00-00:10,c_sB_270,rock,fma_97286_rock_rand_noise_eta_0.3,stimuli/ai-gen-samples/sao_gen_samples/raw/97286_rock_rand_noise_eta_0.3.wav,local,rock,-,00:00-00:10,ai gen
c_271,ai,AM,0,1,c_ref_271,s_01,The Way I Am - Eminem,https://www.youtube.com/watch?v=82lB-gI-uuQ,"hip-hop, rap, pop",english,01:53-02:04,c_sA_271,s_01,Rhyme Assault,https://www.youtube.com/shorts/nkN9XYFNS8E,rap,english,00:05-00:15,c_sB_271,same artist as ref,Eminem - Lose Yourself,https://www.youtube.com/watch?v=xFYQQPAOz7Y,yt,"rock, hip-hop, rap",english,01:39-01:49,same artist as ref
c_272,ai,AM,0,1,c_ref_272,s_02,Bohemian Rhapsody - Queen,https://www.youtube.com/watch?v=fJ9rUzIMcZQ,"rock, pop rock",english,03:18-03:23,c_sA_272,s_02,Galileo,https://www.youtube.com/watch?v=_D3GACF-Bsk,rock,english,00:00-00:09,c_sB_272,different section of ref track,Bohemian Rhapsody - Queen,https://www.youtube.com/watch?v=fJ9rUzIMcZQ,yt,"rock, pop rock",english,01:11-01:23,different section of ref track
c_273,ai,AM,0,1,c_ref_273,s_01,Eminem - Without Me ,https://www.youtube.com/watch?v=YVkUvmDQ3HY,"pop, hip-hop, rap",english,02:40-02:47,c_sA_273,s_01,Rhyme Assault,https://www.youtube.com/shorts/nkN9XYFNS8E,rap,english,00:00-00:09,c_sB_273,similar style/genre,MACKLEMORE & RYAN LEWIS - THRIFT SHOP FEAT. WANZ,https://www.youtube.com/watch?v=QK8mJJJvaes,yt,"electronic, hip-hop",english,00:50-01:00,same style/genre
c_274,ai,AM,0,1,c_ref_274,s_03,The Tracks of My Tears - Smokey Robinson & The Miracles,https://www.youtube.com/watch?v=rNS6D4hSQdA,"funk, soul",english,00:20-00:28,c_sA_274,same artist as ref,I'll Try Something New - Smokey Robinson,https://www.youtube.com/watch?v=yxdbFmp4NVk,"funk, soul",english,00:40-00:48,c_sB_274,s_03,People say I'm the life of the party,https://www.youtube.com/watch?v=TDO2Ux9yTtc,yt,"r&b, soul",english,00:00-00:06,same artist as ref
c_275,ai,AM,0,1,c_ref_275,s_04,Oasis - Wonderwall,https://www.youtube.com/watch?v=6hzrDeceEKc&list=RD6hzrDeceEKc,"indie, rock",english,00:38-00:48,c_sA_275,same artist as ref,Oasis - Don't Look Back In Anger,https://www.youtube.com/watch?v=r8OipmKFDeM,"rock, pop, indie",english,01:21-01:31,c_sB_275,s_04,wondrous wall,https://www.youtube.com/watch?v=PgEzvbVThY0,yt,pop,english,00:00-00:10,same artist as ref
c_276,ai,AM,0,1,c_ref_276,s_05,Oasis - Don't Look Back In Anger,https://www.youtube.com/watch?v=r8OipmKFDeM,"rock, pop, indie",english,00:33-00:39,c_sA_276,different section of ref track,Oasis - Don't Look Back In Anger,https://www.youtube.com/watch?v=r8OipmKFDeM,"rock, pop, indie",english,02:41-02:50,c_sB_276,s_05,so I start,https://www.youtube.com/watch?v=FJSL6x7aVLE,yt,pop,english,00:00-00:07,different section of ref track
c_277,ai,AM,0,1,c_ref_277,s_06,Oasis - Don't Look Back In Anger,https://www.youtube.com/watch?v=r8OipmKFDeM,"rock, pop, indie",english,00:22-00:28,c_sA_277,s_06,stand up,https://www.youtube.com/watch?v=h5-ydlDxReg,pop,english,00:00-00:06,c_sB_277,same artist as ref,Oasis - Shakermaker,https://www.youtube.com/watch?v=JUoVQ-kB7DQ,yt,"rock, indie",english,00:41-00:49,same artist as ref
c_278,ai,AM,0,0,c_ref_278,s_07,Gloria Gaynor - I Will Survive,https://www.youtube.com/watch?v=6dYWe1c3OyU,"funk, soul, disco",english,01:13-01:21,c_sA_278,same artist as ref,Let's Make a Deal - Gloria Gaynor,https://www.youtube.com/watch?v=cvXnfYTe8qQ,"soul, funk, disco",english,02:45-02:53,c_sB_278,s_07,not giving up,https://www.youtube.com/watch?v=_qV6o5x9Rfs,yt,"dance, pop",-,00:00-00:13,same artist as ref
c_279,ai,AM,0,1,c_ref_279,s_08,Ed Sheeran - Castle on the Hill,https://www.youtube.com/watch?v=7Qp5vcuMIlk,pop,english,00:07-00:18,c_sA_279,s_08,castle,https://www.youtube.com/watch?v=UFw7v4h1gao,"folk, pop",english,00:00-00:06,c_sB_279,same artist as ref,Galway Girl - Ed Sheeran,https://www.youtube.com/watch?v=K0WAS1pyocY,yt,pop,english,01:56-02:04,same artist as ref
c_280,ai,AM,0,1,c_ref_280,s_09,Ed Sheeran - Castle on the Hill,https://www.youtube.com/watch?v=7Qp5vcuMIlk,pop,english,00:53-01:02,c_sA_280,s_09,castle bass line,https://www.youtube.com/watch?v=QhXm7YXgUug,pop,english,00:00-00:12,c_sB_280,similar style/genre,Let Her Go - Passenger,https://www.youtube.com/watch?v=RBumgq5yVrA,yt,"pop, folk, world, country, ballad",english,00:39-00:48,same style/genre
c_281,ai,AM,0,1,c_ref_281,s_10,Dancing Queen - ABBA,https://www.youtube.com/watch?v=xFrGuyw1V8s,"pop, disco",english,00:22-00:30,c_sA_281,same artist as ref,Gimme! Gimme! Gimme! (A Main After Midnight) - ABBA,https://www.youtube.com/watch?v=XEjLoHdbVeE,"pop, pop rock, disco",english,01:09-01:16,c_sB_281,s_10,prancing queen,https://www.youtube.com/watch?v=2YyD1MfuKaE,yt,pop,english,00:00-00:12,same artist as ref
c_282,ai,AM,0,1,c_ref_282,s_10,Dancing Queen - ABBA,https://www.youtube.com/watch?v=xFrGuyw1V8s,"pop, disco",english,01:48-02:03,c_sA_282,s_10,prancing queen,https://www.youtube.com/watch?v=2YyD1MfuKaE,pop,english,00:56-01:05,c_sB_282,different section of ref track,Dancing Queen - ABBA,https://www.youtube.com/watch?v=xFrGuyw1V8s,yt,"pop, disco",english,02:21-02:32,different section of ref track
c_283,ai,AM,0,1,c_ref_283,s_11,Ed Sheeran - Shape of You,https://www.youtube.com/watch?v=JGwWNGJdvx8,"pop, ballad, soul",english,00:16-00:24,c_sA_283,s_11,benny from the block,https://www.youtube.com/watch?v=mdRZSfovQ-A,pop,english,00:00-00:07,c_sB_283,similar style/genre,Maroon 5 - Girls Like You,https://www.youtube.com/watch?v=aJOTlE1K90k,yt,"rock, pop, pop rock",english,00:39-00:46,same style/genre
c_284,ai,AM,0,1,c_ref_284,s_11,Ed Sheeran - Shape of You,https://www.youtube.com/watch?v=JGwWNGJdvx8,"pop, ballad, soul",english,02:42-02:51,c_sA_284,same artist as ref,Ed Sheeran - What Do I Know?,https://www.youtube.com/watch?v=6B9J3lEyffA,"pop, r&b, folk",english,02:13-02:21,c_sB_284,s_11,benny from the block,https://www.youtube.com/watch?v=mdRZSfovQ-A,yt,pop,english,00:00-00:07,same artist as ref
c_285,ai,AM,0,1,c_ref_285,s_12,blink-182 - All The Small Things,https://www.youtube.com/watch?v=9Ht5RZpzPqw&list=RD9Ht5RZpzPqw,"pop, punk, rock, pop rock",english,00:17-00:29,c_sA_285,same artist as ref,blink-182 - First Date,https://www.youtube.com/watch?v=vVy9Lgpg1m8,"pop, punk",english,01:27-01:36,c_sB_285,s_12,the anthem,https://www.youtube.com/watch?v=8kmF6krAkEk,yt,"punk, rock, pop rock",english,00:18-00:27,same artist as ref
c_286,ai,AM,0,1,c_ref_286,s_12,blink-182 - All The Small Things,https://www.youtube.com/watch?v=9Ht5RZpzPqw&list=RD9Ht5RZpzPqw,"pop, punk, rock, pop rock",english,00:49-01:01,c_sA_286,s_12,the anthem,https://www.youtube.com/watch?v=8kmF6krAkEk,"punk, rock, pop rock",english,00:30-00:41,c_sB_286,different section of ref track,blink-182 - All The Small Things,https://www.youtube.com/watch?v=9Ht5RZpzPqw&list=RD9Ht5RZpzPqw,yt,"pop, punk, rock, pop rock",english,01:16-01:28,different section of ref track
c_287,ai,AM,0,1,c_ref_287,s_18,Alphaville - Big in Japan,https://www.youtube.com/watch?v=tl6u2NASUzU,"synth-pop, pop, electronic",english,00:46-00:56,c_sA_287,same artist as ref,Alphaville - Forever Young,https://www.youtube.com/watch?v=YHRvDo8rUoQ,"electronic, synth-pop",english,00:43-00:55,c_sB_287,s_18,Big In Japan,ai-gen-samples/suno/GEMA_Soundfile_Big-in-Japan_KI-Version.mp3,local,"pop, electronic, synth-pop",english,00:44-00:52,same artist as ref
c_288,ai,AM,0,1,c_ref_288,s_18,Alphaville - Big in Japan,https://www.youtube.com/watch?v=tl6u2NASUzU,"synth-pop, pop, electronic",english,01:16-01:27,c_sA_288,s_18,Big In Japan,ai-gen-samples/suno/GEMA_Soundfile_Big-in-Japan_KI-Version.mp3,"pop, electronic, synth-pop",english,01:10-01:18,c_sB_288,different section of ref track,Alphaville - Big in Japan,https://www.youtube.com/watch?v=tl6u2NASUzU,yt,"synth-pop, pop, electronic",english,01:48-01:57,different section of ref track
c_289,ai,AM,0,1,c_ref_289,s_22,Lou Bega - Mambo No. 5,https://www.youtube.com/watch?v=EK_LN3XEcnw,"jazz, pop, afropop, synth-pop",english,01:02-01:12,c_sA_289,s_22,Mambo No. 5,ai-gen-samples/suno/GEMA_Soundfile_Mambo-No-5_KI-Version.mp3,"jazz, pop, afropop, synth-pop",english,00:46-00:56,c_sB_289,different section of ref track,Lou Bega - Mambo No. 5,https://www.youtube.com/watch?v=EK_LN3XEcnw,yt,"jazz, pop, afropop, synth-pop",english,03:07-03:17,different section of ref track
c_290,ai,AM,0,1,c_ref_290,s_23,Rasputin - Boney M. ,https://www.youtube.com/watch?v=Nl_Eo2QzqU4,"electronic, funk, soul, disco",english,01:21-01:28,c_sA_290,s_23,Rasputin,ai-gen-samples/suno/GEMA_Soundfile_Rasputin_KI-Version.mp3,"pop, electronic, funk, soul, disco, rock",english,01:34-01:41,c_sB_290,same artist as ref,Boney M. - Sunny,https://www.youtube.com/watch?v=ghGiv7YLC7Q,yt,"funk, soul, pop, disco, rock",english,00:40-00:47,same artist as ref
c_291,ai,AM,0,1,c_ref_291,s_23,Rasputin - Boney M. ,https://www.youtube.com/watch?v=Nl_Eo2QzqU4,"electronic, funk, soul, disco",english,02:09-02:23,c_sA_291,similar style/genre,"Yes Sir, I Can Boogie -  Baccara",https://www.youtube.com/watch?v=cakuOGmna7I,"funk, soul, pop, disco",english,01:12-01:26,c_sB_291,s_23,Rasputin,ai-gen-samples/suno/GEMA_Soundfile_Rasputin_KI-Version.mp3,local,"pop, electronic, funk, soul, disco, rock",english,02:09-02:23,same style/genre
c_292,ai,AM,0,1,c_ref_292,s_17,Boney M. - Daddy Coo,https://www.youtube.com/watch?v=FYGTT7YhywA,"funk, soul, disco",english,00:39-00:52,c_sA_292,same artist as ref,Rasputin - Boney M. ,https://www.youtube.com/watch?v=Nl_Eo2QzqU4,"electronic, funk, soul, disco",english,03:18-03:25,c_sB_292,s_17,Daddy Cool,ai-gen-samples/suno/GEMA_Soundfile_Daddy-Cool_KI-Version.mp3,local,"funk, soul, disco",english,00:39-00:52,same artist as ref
c_293,ai,AM,0,1,c_ref_293,s_17,Boney M. - Daddy Coo,https://www.youtube.com/watch?v=FYGTT7YhywA,"funk, soul, disco",english,01:40-01:47,c_sA_293,similar style/genre,Kool & The Gang - Get Down On It,https://www.youtube.com/watch?v=qchPLaiKocI,"soul, disco, funk",english,01:55-02:03,c_sB_293,s_17,Daddy Cool,ai-gen-samples/suno/GEMA_Soundfile_Daddy-Cool_KI-Version.mp3,local,"funk, soul, disco",english,01:40-01:47,same style/genre
c_294,ai,AM,0,1,c_ref_294,s_24,"You're my heart, you're my soul - Modern Talking",https://www.youtube.com/watch?v=4kHl4FoK1Ys,"pop, disco",english,00:53-01:00,c_sA_294,s_24,"You're my heart, you're my soul",ai-gen-samples/suno/GEMA_Soundfile_Youre-my-heart_KI-Version.mp3,"pop, disco",english,00:48-00:55,c_sB_294,same artist as ref,Modern Talking - Cheri Cheri Lady,https://www.youtube.com/watch?v=eNvUS-6PTbs,yt,"electronic, synth-pop, disco",english,00:43-00:50,same artist as ref
c_295,ai,AM,0,1,c_ref_295,s_24,"You're my heart, you're my soul - Modern Talking",https://www.youtube.com/watch?v=4kHl4FoK1Ys,"pop, disco",english,01:11-01:19,c_sA_295,same artist as ref,Modern Talking - Brother Louie,https://www.youtube.com/watch?v=Lp2qcCrdBLA,"electronic, synth-pop, disco",english,01:12-01:20,c_sB_295,s_24,"You're my heart, you're my soul",ai-gen-samples/suno/GEMA_Soundfile_Youre-my-heart_KI-Version.mp3,local,"pop, disco",english,01:06-01:13,same artist as ref
c_296,ai,AM,0,1,c_ref_296,s_21,Alphaville - Forever Young,https://www.youtube.com/watch?v=oNjQXmoxiQ8,"electronic, synth-pop",english,00:59-01:12,c_sA_296,same style/genre,a-ha - Take On Me,https://www.youtube.com/watch?v=djV11Xbc914&list=RDdjV11Xbc914,"electronic, pop, synth-pop",english,01:05-01:15,c_sB_296,s_21,Forever Young,ai-gen-samples/suno/GEMA_Soundfile_Forever-Young_KI-Version.mp3,local,"electronic, synth-pop",english,01:14-01:27,same style/genre
c_297,ai,AM,0,1,c_ref_297,s_21,Alphaville - Forever Young,https://www.youtube.com/watch?v=oNjQXmoxiQ8,"electronic, synth-pop",english,01:44-01:57,c_sA_297,s_21,Forever Young,ai-gen-samples/suno/GEMA_Soundfile_Forever-Young_KI-Version.mp3,"electronic, synth-pop",english,02:12-02:25,c_sB_297,same artist as ref,Alphaville - Sounds Like A Melody,https://www.youtube.com/watch?v=sUz2DK-ucWc,yt,"electronic, synth-pop",english,01:31-01:40,same artist as ref
c_298,ai,AM,0,1,c_ref_298,s_20,Modern Talking - Cheri Cheri Lady,https://www.youtube.com/watch?v=eNvUS-6PTbs,"electronic, synth-pop, disco",english,00:51-00:59,c_sA_298,different section of ref track,Modern Talking - Cheri Cheri Lady,https://www.youtube.com/watch?v=eNvUS-6PTbs,"electronic, synth-pop, disco",english,01:36-01:43,c_sB_298,s_20,Cheri Cheri Lady,ai-gen-samples/suno/GEMA_Soundfile_Cheri-Cheri-Lady_KI-Version.mp3,local,"electronic, synth-pop, disco",english,01:12-01:20,different section of ref track
c_299,ai,AM,0,0,c_ref_299,s_20,Modern Talking - Cheri Cheri Lady,https://www.youtube.com/watch?v=eNvUS-6PTbs,"electronic, synth-pop, disco",english,01:28-01:35,c_sA_299,s_20,Cheri Cheri Lady,ai-gen-samples/suno/GEMA_Soundfile_Cheri-Cheri-Lady_KI-Version.mp3,"electronic, synth-pop, disco",english,01:38-01:45,c_sB_299,similar style/genre,a-ha - Take On Me,https://www.youtube.com/watch?v=djV11Xbc914&list=RDdjV11Xbc914,yt,"electronic, pop, synth-pop",english,00:20-00:31,same style/genre
c_300,ai,AM,0,0,c_ref_300,s_19,Modern Talking - Brother Louie,https://www.youtube.com/watch?v=Lp2qcCrdBLA,"electronic, synth-pop, disco",english,00:10-00:18,c_sA_300,same artist as ref,Modern Talking - Geronimo's Cadillac,https://www.youtube.com/watch?v=A5C8AC6V2KQ,"electronic, pop, synth-pop, disco",english,01:30-01:37,c_sB_300,s_19,Brother Louie,ai-gen-samples/suno/GEMA_Soundfile_Brother-Louie_KI-Version.mp3,local,"electronic, synth-pop, disco",english,00:16-00:23,same artist as ref
